_id,parcel_id,address,zip_code,property_type,create_date,latest_inspection_result,latest_inspection_score,record_number,inspection_status,latitude,longitude,neighborhood,council_district,ward
624770,0075L00238000000,"3303 FLEMING AVE, Pittsburgh, 15212",15212,Condemned/Dead End Property,2026-04-02,Fail,2,0075L00238000000,Active,40.4754301067,-80.0379192007,Brighton Heights,1,27
624771,0173E00306000000,"1410 GROTTO ST, Pittsburgh, 15206",15206,Condemned/Dead End Property,2026-03-02,Pass,0,0173E00306000000,Active,40.4676051435,-79.8958647143,Lincoln-Lemington-Belmar,9,12
624772,0175D00240000000,"558 OAKWOOD ST, Pittsburgh, 15208",15221,Condemned/Dead End Property,2020-09-08,Fail,2,0175D00240000000,Active,40.4504474032,-79.8840955223,East Hills,9,13
624773,0045S00130000000,"551 CHAUTAUQUA ST, Pittsburgh, 15214",15214,Condemned/Dead End Property,2022-06-27,Fail,2,0045S00130000000,Active,40.4642184602,-80.0165668361,Perry South,6,25
624774,0045S00130000000,"551 CHAUTAUQUA ST, Pittsburgh, 15214",15214,Condemned/Dead End Property,2025-02-17,Pass,0,0045S00130000000,Active,40.4642184602,-80.0165668361,Perry South,6,25
624775,0173A00069000000,No primary address specified,15206,Condemned/Dead End Property,2024-06-27,Pass,0,0173A00069000000,Active,40.4710068392,-79.8959957591,Lincoln-Lemington-Belmar,9,12
624776,0172N00011000000,"6965 LEMINGTON AVE, Pittsburgh, 15206",15206,Condemned/Dead End Property,2023-06-01,Fail,2,0172N00011000000,Active,40.4721986531,-79.8984929239,Lincoln-Lemington-Belmar,9,12
624777,0172N00011000000,"6965 LEMINGTON AVE, Pittsburgh, 15206",15206,Condemned/Dead End Property,2023-11-20,,,0172N00011000000,Active,40.4721986531,-79.8984929239,Lincoln-Lemington-Belmar,9,12
624778,0070D00105000000,"3234 FARONIA ST, Pittsburgh, PA 15204",15204,Condemned/Dead End Property,2020-08-28,Pass,0,0070D00105000000,Active,40.4520082367,-80.0674633388,Sheraden,2,20
624779,0050M00273000000,"5434 KINCAID ST, Pittsburgh, PA 15206",15206,Condemned/Dead End Property,2025-06-18,Fail,1,0050M00273000000,Active,40.4658697805,-79.9338568648,Garfield,9,11
624780,0060L00049000000,"108 W CHERRYHILL ST, Pittsburgh, 15210",15210,Condemned/Dead End Property,2020-08-27,Fail,3,0060L00049000000,Active,40.3979736509,-79.9903094981,Carrick,4,29
624781,0060L00049000000,"108 W CHERRYHILL ST, Pittsburgh, 15210",15210,Condemned/Dead End Property,2023-04-03,Pass,0,0060L00049000000,Active,40.3979736509,-79.9903094981,Carrick,4,29
624782,0062K00298000000,"2516 PLAINVIEW AVE, Pittsburgh, 15226",15226,Condemned/Dead End Property,2020-09-08,Fail,1,0062K00298000000,Active,40.3979288626,-80.0247357227,Brookline,4,19
624783,0173L00065000000,"1504 OAKDENE ST, Pittsburgh, 15206",15206,Condemned/Dead End Property,2020-09-08,Fail,2,0173L00065000000,Active,40.4656185145,-79.890689296,Lincoln-Lemington-Belmar,9,12
624784,0027B00026000000,"916 CLARISSA ST, Pittsburgh, 15219",15219,Condemned/Dead End Property,2020-08-10,Fail,2,0027B00026000000,Active,40.4523019507,-79.9580096262,Upper Hill,6,5
624785,0010H00259000000,"2815 CENTRE AVE, Pittsburgh, 15219",15219,Condemned/Dead End Property,2026-01-13,Fail,2,0010H00259000000,Active,40.448213304,-79.9663423694,Middle Hill,6,5
624786,0173A00256000000,"1358 MISSOURI ST, Pittsburgh, 15206",15206,Condemned/Dead End Property,2026-05-22,,,0173A00256000000,Active,40.4702925387,-79.898823838,Lincoln-Lemington-Belmar,9,12
624787,0015K00130000000,"10 CLIMAX ST, Pittsburgh, 15210",15210,Condemned/Dead End Property,2025-07-30,Fail,2,0015K00130000000,Active,40.4176583779,-80.0095266619,Beltzhoover,3,18
624788,0014N00108000000,No primary address specified,15210,Condemned/Dead End Property,2022-10-26,Pass,0,0014N00108000000,Active,40.4161491399,-79.9985706988,Beltzhoover,3,18
624789,0173L00108000000,"1538 OBERLIN ST, Pittsburgh, 15206",15206,Condemned/Dead End Property,2020-09-08,Fail,3,0173L00108000000,Active,40.4664436866,-79.8898408995,Lincoln-Lemington-Belmar,9,12
624790,0231K00272000000,"723 WILKINSBURG AVE, Pittsburgh, 15221",15221,Condemned/Dead End Property,2020-09-10,Fail,2,0231K00272000000,Active,40.4555563689,-79.8755853363,East Hills,9,13
624791,0231K00272000000,"723 WILKINSBURG AVE, Pittsburgh, 15221",15221,Condemned/Dead End Property,2024-04-09,,,0231K00272000000,Active,40.4555563689,-79.8755853363,East Hills,9,13
624792,0174G00185000000,"7438 HERMITAGE ST, Pittsburgh, 15208",15208,Condemned/Dead End Property,2020-10-14,Pass,0,0174G00185000000,Active,40.4586798538,-79.8894366873,Homewood North,9,13
624793,0231P00400000000,"2105 PARK HILL DR #N, Pittsburgh, PA 15221",15221,Condemned/Dead End Property,2024-12-31,Fail,2,0231P00400000000,Active,40.4531424688,-79.8747342247,East Hills,9,13
624794,0042R00135000000,"2927 CHARTIERS AVE, Pittsburgh, PA 15204",15204,Condemned/Dead End Property,2025-07-22,Fail,2,0042R00135000000,Active,40.4538728944,-80.0574513935,Sheraden,2,20
624795,0184P00296000000,"5601 HALCHESS ST, Pittsburgh, 15207",15207,Condemned/Dead End Property,2024-03-08,Pass,0,0184P00296000000,Active,40.3673759769,-79.9086630315,Lincoln Place,5,31
624796,0049M00263000000,"4558 CARROLL ST, Pittsburgh, 15224",15224,Condemned/Dead End Property,2020-10-16,Pass,0,0049M00263000000,Active,40.4651986966,-79.9503671423,Bloomfield,7,9
624797,0004F00042000000,"315 BELONDA ST, Pittsburgh, 15211",15211,Condemned/Dead End Property,2026-01-14,Fail,1,0004F00042000000,Active,40.4292854669,-80.0116432983,Mount Washington,2,19
624798,0231P00235000000,"616 WILKINSBURG AVE, Pittsburgh, 15221",15221,Condemned/Dead End Property,2026-03-25,Fail,2,0231P00235000000,Active,40.4534044723,-79.8755853619,East Hills,9,13
624799,0032N00167000000,"407 LINNVIEW AVE, Pittsburgh, 15210",15210,Condemned/Dead End Property,2022-08-03,Pass,0,0032N00167000000,Active,40.4055420894,-79.9813654171,Carrick,4,29
624800,0032N00167000000,"407 LINNVIEW AVE, Pittsburgh, 15210",15210,Condemned/Dead End Property,2025-09-16,Fail,2,0032N00167000000,Active,40.4055420894,-79.9813654171,Carrick,4,29
624801,0022K00336000000,"1315 N FRANKLIN ST, Pittsburgh, 15233",15233,Condemned/Dead End Property,2020-07-09,Fail,2,0022K00336000000,Active,40.4558795624,-80.025949352,Manchester,6,21
624802,0033K00114000000,"206 REIFERT ST, Pittsburgh, 15210",15210,Condemned/Dead End Property,2023-11-22,Fail,1,0033K00114000000,Active,40.407994279,-79.9924544513,Knoxville,3,30
624803,0045N00181000000,"1400 HALSEY PL, Pittsburgh, 15212",15212,Condemned/Dead End Property,2020-09-01,Fail,1,0045N00181000000,Active,40.4644523319,-80.0301427646,Marshall-Shadeland,6,27
624804,0045N00181000000,"1400 HALSEY PL, Pittsburgh, 15212",15212,Condemned/Dead End Property,2024-03-01,Fail,1,0045N00181000000,Active,40.4644523319,-80.0301427646,Marshall-Shadeland,6,27
624805,0174B00143000000,"7318 UPLAND ST, Pittsburgh, 15208",15208,Condemned/Dead End Property,2024-06-24,Fail,2,0174B00143000000,Active,40.4610076249,-79.8916127143,Homewood North,9,13
624806,0231K00291000000,"771 WILKINSBURG AVE, Pittsburgh, 15221",15221,Condemned/Dead End Property,2020-09-10,Fail,2,0231K00291000000,Active,40.4568345127,-79.8755850336,East Hills,9,13
624807,0174L00009000000,"7422 RACE ST, Pittsburgh, 15208",15208,Condemned/Dead End Property,2026-07-21,Fail,2,0174L00009000000,Active,40.4573931485,-79.8902555142,Homewood North,9,13
624808,0040M00010000000,"1316 BARR AVE, Pittsburgh, 15205",15205,Condemned/Dead End Property,2026-09-04,,,0040M00010000000,Active,40.4365730003,-80.0530905263,Westwood,2,28
624809,0232B00161000000,"1721 CRESTLINE ST, Pittsburgh, 15221",15221,Condemned/Dead End Property,2020-08-27,Fail,2,0232B00161000000,Active,40.4503759481,-79.8768646059,East Hills,9,13
624810,0232B00161000000,"1721 CRESTLINE ST, Pittsburgh, 15221",15221,Condemned/Dead End Property,2026-06-10,,,0232B00161000000,Active,40.4503759481,-79.8768646059,East Hills,9,13
624811,0054K00242000000,"434 IVONDALE ST, Pittsburgh, 15207",15207,Condemned/Dead End Property,2020-09-02,Fail,3,0054K00242000000,Active,40.4271841052,-79.9452624401,Greenfield,5,15
624812,0054K00242000000,"434 IVONDALE ST, Pittsburgh, 15207",15207,Condemned/Dead End Property,2022-04-22,,,0054K00242000000,Active,40.4271841052,-79.9452624401,Greenfield,5,15
624813,0042H00065000000,No primary address specified,15204,Condemned/Dead End Property,2022-10-19,Pass,0,0042H00065000000,Active,40.4576298117,-80.0521320366,Sheraden,2,20
624814,0023G00305000000,"1532 FEDERAL ST, Pittsburgh, PA 15212",15212,Condemned/Dead End Property,2020-08-28,Pass,0,0023G00305000000,Active,40.4590886176,-80.007535614,Fineview,1,25
624815,0014F00240000000,"854 PROCTOR Way, Pittsburgh, 15210",15210,Condemned/Dead End Property,2023-11-21,Fail,1,0014F00240000000,Active,40.4203401966,-79.991572081,Allentown,3,18
624816,0026P00171000000,No primary address specified,15219,Condemned/Dead End Property,2020-11-06,Pass,0,0026P00171000000,Active,40.4536041056,-79.9594517254,Upper Hill,6,5
624817,0014P00091000000,"236 ZARA ST, Pittsburgh, 15210",15210,Condemned/Dead End Property,2023-01-17,Pass,0,0014P00091000000,Active,40.4156026694,-79.9922824192,Knoxville,3,30
624818,0174B00270000000,"1304 STERRETT ST, Pittsburgh, PA 15208",15208,Condemned/Dead End Property,2025-12-23,Fail,1,0174B00270000000,Active,40.4600424598,-79.8926309301,Homewood North,9,13
624819,0019G00010000000,"609 HERSCHEL ST, Pittsburgh, 15220",15220,Condemned/Dead End Property,2022-05-03,Fail,1,0019G00010000000,Active,40.4383347361,-80.039984882,Elliott,2,20
624820,0026J00257000000,"3356 RIDGWAY ST, Pittsburgh, PA 15213",15219,Condemned/Dead End Property,2023-04-12,Fail,1,0026J00257000000,Active,40.4558750869,-79.9638719558,Upper Hill,6,5
624821,0042N00056000000,"1248 FAULKNER ST, Pittsburgh, 15204",15204,Condemned/Dead End Property,2020-09-02,Fail,2,0042N00056000000,Active,40.4542847565,-80.0653437284,Sheraden,2,20
624822,0033C00094000000,"20 GRAPE ST, Pittsburgh, 15210",15210,Condemned/Dead End Property,2024-05-07,Fail,1,0033C00094000000,Active,40.4137354475,-79.9893121234,Knoxville,3,30
624823,0014E00324000000,"125 MILLBRIDGE ST, Pittsburgh, 15210",15210,Condemned/Dead End Property,2020-09-04,Fail,2,0014E00324000000,Active,40.4210167472,-79.9955265535,Allentown,3,18
624824,0056P00138000000,"5239 DYKE ST, Pittsburgh, 15207",15207,Condemned/Dead End Property,2020-07-06,Fail,1,0056P00138000000,Active,40.4048025729,-79.943282009,Hazelwood,5,15
624825,0047K00061000000,"37 WOESSNER AVE, Pittsburgh, 15212",15212,Condemned/Dead End Property,2020-10-14,Fail,1,0047K00061000000,Active,40.4654986654,-79.9941280544,Spring Hill-City View,1,24
624826,0047K00061000000,"37 WOESSNER AVE, Pittsburgh, 15212",15212,Condemned/Dead End Property,2023-08-23,Pass,0,0047K00061000000,Active,40.4654986654,-79.9941280544,Spring Hill-City View,1,24
624827,0046E00211000000,"2424 WILSON AVE, Pittsburgh, 15214",15214,Condemned/Dead End Property,2023-11-06,Pass,0,0046E00211000000,Active,40.4680927551,-80.0134143462,Perry South,6,26
624828,0135H00197000000,No primary address specified,15207,Condemned/Dead End Property,2024-12-02,Fail,1,0135H00197000000,Active,40.3811888541,-79.9349743523,Hays,5,31
624829,0010D00174000000,No primary address specified,15219,Condemned/Dead End Property,2021-12-09,Pass,0,0010D00174000000,Active,40.4511363068,-79.9702604577,Bedford Dwellings,6,5
624830,0020L00027000000,"1047 LAKEWOOD ST, Pittsburgh, 15220",15220,Condemned/Dead End Property,2020-12-03,Pass,0,0020L00027000000,Active,40.4459587543,-80.0404535319,Elliott,2,20
624831,0173J00069000000,No primary address specified,15206,Condemned/Dead End Property,2025-08-05,Pass,0,0173J00069000000,Active,40.4658271182,-79.8988666649,Lincoln-Lemington-Belmar,9,12
624832,0231L00240000000,"2434 PARK HILL DR, Pittsburgh, 15221",15221,Condemned/Dead End Property,2020-09-03,Fail,2,0231L00240000000,Active,40.4556044106,-79.8733832401,East Hills,9,13
624833,0231L00240000000,"2434 PARK HILL DR, Pittsburgh, 15221",15221,Condemned/Dead End Property,2024-05-30,Pass,0,0231L00240000000,Active,40.4556044106,-79.8733832401,East Hills,9,13
624834,0173C00254000000,No primary address specified,15206,Condemned/Dead End Property,2022-07-27,Pass,0,0173C00254000000,Active,40.4709836308,-79.8890071284,Lincoln-Lemington-Belmar,9,12
624835,0010G00330000000,No primary address specified,15219,Condemned/Dead End Property,2020-10-16,Pass,0,0010G00330000000,Active,40.4498444518,-79.9733680901,Middle Hill,6,5
624836,0022K00391000000,No primary address specified,15233,Condemned/Dead End Property,2020-08-20,Fail,2,0022K00391000000,Active,40.4552625161,-80.0269881056,Manchester,6,21
624837,0022K00391000000,No primary address specified,15233,Condemned/Dead End Property,2025-02-28,Pass,0,0022K00391000000,Active,40.4552625161,-80.0269881056,Manchester,6,21
624838,0046C00341000000,"2544 MAPLE AVE, Pittsburgh, 15214",15214,Condemned/Dead End Property,2020-08-14,Fail,3,0046C00341000000,Active,40.4710199029,-80.0075319588,Perry South,6,26
624839,0027B00392000000,"826 SHAWNEE ST, Pittsburgh, PA 15219",15219,Condemned/Dead End Property,2020-08-18,Fail,1,0027B00392000000,Active,40.4505258677,-79.9603630147,Upper Hill,6,5
624840,0010K00050000000,"2158 WYLIE AVE, Pittsburgh, 15219",15219,Condemned/Dead End Property,2026-07-17,Fail,1,0010K00050000000,Active,40.445548088,-79.9772162727,Middle Hill,6,5
624841,0014D00061000000,"1110 E WARRINGTON AVE, Pittsburgh, PA 15210",15203,Condemned/Dead End Property,2023-05-09,Fail,2,0014D00061000000,Active,40.4223391811,-79.9860890446,South Side Slopes,3,17
624842,0019A00105000000,"1113 STEUBEN ST, Pittsburgh, PA 15220",15220,Condemned/Dead End Property,2024-03-27,Pass,0,0019A00105000000,Active,40.441419863,-80.0456114859,Crafton Heights,2,20
624843,0175G00011000000,"7752 TIOGA ST, Pittsburgh, 15208",15221,Condemned/Dead End Property,2020-07-17,Fail,2,0175G00011000000,Active,40.4502113036,-79.8881626824,Homewood South,9,13
624844,0175G00011000000,"7752 TIOGA ST, Pittsburgh, 15208",15221,Condemned/Dead End Property,2022-10-18,,,0175G00011000000,Active,40.4502113036,-79.8881626824,Homewood South,9,13
624845,0175G00011000000,"7752 TIOGA ST, Pittsburgh, 15208",15221,Condemned/Dead End Property,2026-09-02,,,0175G00011000000,Active,40.4502113036,-79.8881626824,Homewood South,9,13
624846,0050M00159000000,"5410 KINCAID ST, Pittsburgh, 15206",15206,Condemned/Dead End Property,2020-06-05,Fail,2,0050M00159000000,Active,40.4660025774,-79.9350567224,Garfield,9,11
624847,0056N00221000000,"94 COURTLAND ST, Pittsburgh, 15207",15207,Condemned/Dead End Property,2020-06-24,Fail,1,0056N00221000000,Active,40.4050544436,-79.9471492562,Hazelwood,5,15
624848,0174R00182000000,"801 BRUSHTON AVE, Pittsburgh, 15208",15221,Condemned/Dead End Property,2020-08-04,Fail,2,0174R00182000000,Active,40.4548131889,-79.8886766202,Homewood South,9,13
624849,0027A00147000000,"3025 VANCROFT ST, Pittsburgh, 15219",15219,Condemned/Dead End Property,2020-08-12,Fail,1,0027A00147000000,Active,40.4506065612,-79.9641783607,Upper Hill,6,5
624850,0012K00192000000,"133 S 22ND ST, Pittsburgh, 15203",15203,Condemned/Dead End Property,2024-04-09,Fail,1,0012K00192000000,Active,40.4267289588,-79.9745842564,South Side Flats,3,16
624851,0024N00039000000,"814 PHINEAS ST, Pittsburgh, PA 15212",15212,Condemned/Dead End Property,2024-12-31,Fail,1,0024N00039000000,Active,40.4551455916,-79.9964927436,East Allegheny,1,23
624852,0012M00129000000,"2511 SARAH ST, Pittsburgh, 15203",15203,Condemned/Dead End Property,2022-05-16,Fail,1,0012M00129000000,Active,40.4270216028,-79.9696939286,South Side Flats,3,16
624853,0056J00126000000,"5018 BLAIR ST, Pittsburgh, 15207",15207,Condemned/Dead End Property,2020-07-24,Fail,1,0056J00126000000,Active,40.4071810754,-79.9469609141,Hazelwood,5,15
624854,0175K00020000000,"123 S BRADDOCK AVE, Pittsburgh, 15221",15221,Condemned/Dead End Property,2024-03-21,Fail,1,0175K00020000000,Active,40.4463185533,-79.8951725795,Point Breeze,9,14
624855,0013D00154000000,No primary address specified,15203,Condemned/Dead End Property,2020-11-20,Pass,0,0013D00154000000,Active,40.421955705,-79.9689052687,South Side Slopes,3,16
624856,0174F00029000000,"7329 HERMITAGE ST, Pittsburgh, 15208",15208,Condemned/Dead End Property,2025-04-29,Fail,3,0174F00029000000,Active,40.459673656,-79.8917177808,Homewood North,9,13
624857,0014E00323000000,"127 MILLBRIDGE ST, Pittsburgh, 15210",15210,Condemned/Dead End Property,2023-02-08,Fail,2,0014E00323000000,Active,40.4209503921,-79.9955216801,Allentown,3,18
624858,0076K00144000000,"1024 GRAND AVE, Pittsburgh, 15212",15212,Condemned/Dead End Property,2022-12-12,Fail,1,0076K00144000000,Active,40.4750626423,-80.0262769312,Marshall-Shadeland,6,27
624859,0014P00215000000,"321 BAUSMAN ST, Pittsburgh, 15210",15210,Condemned/Dead End Property,2025-10-23,,,0014P00215000000,Active,40.4144748435,-79.9940200541,Knoxville,3,30
624860,0185D00310000000,No primary address specified,15207,Condemned/Dead End Property,2025-07-28,Pass,0,0185D00310000000,Active,40.3727265619,-79.9187674466,Lincoln Place,5,31
624861,0015R00204000000,"716 GEARING AVE, Pittsburgh, 15210",15210,Condemned/Dead End Property,2023-12-13,Fail,2,0015R00204000000,Active,40.4159217559,-80.0050902643,Beltzhoover,3,18
624862,0015R00204000000,"716 GEARING AVE, Pittsburgh, 15210",15210,Condemned/Dead End Property,2023-12-13,Pass,0,0015R00204000000,Active,40.4159217559,-80.0050902643,Beltzhoover,3,18
624863,0077N00103000000,"243 KENNEDY AVE, Pittsburgh, PA 15214",15214,Condemned/Dead End Property,2020-09-02,Fail,2,0077N00103000000,Active,40.4739652949,-80.0121831092,Perry South,6,26
624864,0056B00017000000,"4636 CHATSWORTH AVE, Pittsburgh, PA 15207",15207,Condemned/Dead End Property,2024-12-19,Pass,0,0056B00017000000,Active,40.4136801046,-79.9451037846,Hazelwood,5,15
624865,0056N00202000000,"5116 LADORA Way, Pittsburgh, PA 15207",15207,Condemned/Dead End Property,2026-03-03,Fail,1,0056N00202000000,Active,40.4059242829,-79.9471303189,Hazelwood,5,15
624866,0050F00156000000,"4931 ROSETTA ST, Pittsburgh, 15224",15224,Condemned/Dead End Property,2023-12-22,Pass,0,0050F00156000000,Active,40.4683212727,-79.9429505609,Garfield,9,10
624867,0024F00081000000,"1013 SALTER Way, Pittsburgh, PA 15212",15212,Condemned/Dead End Property,2022-06-02,Fail,1,0024F00081000000,Active,40.4588405229,-79.994676483,Spring Garden,1,23
624868,0077P00316000000,No primary address specified,15214,Condemned/Dead End Property,2023-07-24,Pass,0,0077P00316000000,Active,40.4723578092,-80.0109284991,Perry South,6,26
624869,0173R00062000000,"1411 OBERLIN ST, Pittsburgh, 15206",15206,Condemned/Dead End Property,2020-09-08,Fail,2,0173R00062000000,Active,40.4636648195,-79.890277456,Lincoln-Lemington-Belmar,9,12
624870,0173R00062000000,"1411 OBERLIN ST, Pittsburgh, 15206",15206,Condemned/Dead End Property,2026-04-17,Pass,0,0173R00062000000,Active,40.4636648195,-79.890277456,Lincoln-Lemington-Belmar,9,12
624871,0124K00278000000,"622 PAULSON AVE, Pittsburgh, PA 15206",15206,Condemned/Dead End Property,2025-10-17,Fail,3,0124K00278000000,Active,40.4649567489,-79.9094198325,Larimer,9,12
624872,0047K00112000000,"56 WOESSNER AVE, Pittsburgh, 15212",15212,Condemned/Dead End Property,2020-09-10,Fail,1,0047K00112000000,Active,40.4659514218,-79.9947620735,Spring Hill-City View,1,26
624873,0010N00344000000,"403 GROVE ST, Pittsburgh, PA 15219",15219,Condemned/Dead End Property,2023-04-05,Pass,0,0010N00344000000,Active,40.4430981443,-79.9791956448,Middle Hill,6,5
624874,0011E00009000000,No primary address specified,15219,Condemned/Dead End Property,2023-03-13,Fail,1,0011E00009000000,Active,40.4381798618,-79.9821375061,Bluff,6,1
624875,0174J00186000000,"712 N LANG AVE, Pittsburgh, 15208",15208,Condemned/Dead End Property,2020-07-22,Fail,2,0174J00186000000,Active,40.4565320099,-79.8987524407,Homewood South,9,13
624876,0044D00174000000,"1520 FORSYTHE ST, Pittsburgh, 15212",15212,Condemned/Dead End Property,2026-04-17,Fail,2,0044D00174000000,Active,40.470879542,-80.0344476119,Marshall-Shadeland,6,27
624877,0023E00256000A00,"1536 MONTEREY ST, Pittsburgh, 15212",15212,Condemned/Dead End Property,2024-07-16,Fail,1,0023E00256000A00,Active,40.4581794523,-80.0135756949,Central Northside,1,25
624878,0174F00239000000,"7210 RACE ST, Pittsburgh, 15208",15208,Condemned/Dead End Property,2020-09-08,Fail,2,0174F00239000000,Active,40.458531441,-79.8952409788,Homewood North,9,13
624879,0026K00067000000,"3403 RIDGWAY ST, Pittsburgh, PA 15213",15213,Condemned/Dead End Property,2020-10-16,Pass,0,0026K00067000000,Active,40.4568250306,-79.9618986185,Polish Hill,7,6
624880,0174K00119000000,"7317 FRANKSTOWN AVE, Pittsburgh, 15208",15208,Condemned/Dead End Property,2020-08-28,Fail,2,0174K00119000000,Active,40.456979889,-79.8933121036,Homewood North,9,13
624881,0047H00106000000,"1812 GEBHART ST, Pittsburgh, 15212",15212,Condemned/Dead End Property,2023-09-07,Fail,2,0047H00106000000,Active,40.4676725024,-79.9859806129,Spring Garden,1,26
